,,,,ghi,
abc,,,,,
,,def,,,
Disease,County,Year,Sex,Cases,Population
Chlamydia,Butte,2008,Male,162,107800
Chlamydia,Butte,2008,Total,601,218485
Chlamydia,Butte,2009,Female,513,110967
Chlamydia,Butte,2009,Male,215,108320
Chlamydia,Butte,2009,Total,730,219287
Chlamydia,Butte,2010,Female,547,111125
Chlamydia,Butte,2010,Male,251,109077
Chlamydia,Butte,2010,Total,802,220202
Chlamydia,Butte,2011,Female,626,111203
Chlamydia,Butte,2011,Male,254,109433
Chlamydia,Butte,2011,Total,884,220636
Chlamydia,Butte,2012,Female,603,111762
Chlamydia,Butte,2012,Male,248,110061
Chlamydia,Butte,2012,Total,851,221823
Chlamydia,Butte,2013,Female,653,112083
Chlamydia,Butte,2013,Male,273,110458
Chlamydia,Butte,2013,Total,926,222541
Chlamydia,Butte,2014,Female,752,112704
Chlamydia,Butte,2014,Male,325,111274
Chlamydia,Butte,2014,Total,1082,223978
Chlamydia,Butte,2015,Female,763,112942
Chlamydia,Butte,2015,Male,367,111591
Chlamydia,Butte,2015,Total,1131,224533
Chlamydia,Butte,2016,Female,894,113218
Chlamydia,Butte,2016,Male,392,111876
Chlamydia,Butte,2016,Total,1288,225094
Chlamydia,Butte,2017,Female,834,113865
Chlamydia,Butte,2017,Male,375,112796
Chlamydia,Butte,2017,Total,1210,226661
Chlamydia,Butte,2018,Female,899,114368
Chlamydia,Butte,2018,Male,420,113469
Chlamydia,Butte,2018,Total,1320,227837
Chlamydia,Calaveras,2001,Female,,20794
Chlamydia,Calaveras,2001,Male,,20634
Chlamydia,Calaveras,2001,Total,26,41428
Chlamydia,Calaveras,2002,Female,,21136
Chlamydia,Calaveras,2002,Male,,20983
Chlamydia,Calaveras,2002,Total,31,42119
Chlamydia,Calaveras,2003,Female,,21655
Chlamydia,Calaveras,2003,Male,,21531
Chlamydia,Calaveras,2003,Total,34,43186
Chlamydia,Calaveras,2004,Female,,22015
Chlamydia,Calaveras,2004,Male,,21909
Chlamydia,Calaveras,2004,Total,29,43924
Chlamydia,Calaveras,2005,Female,,22427
Chlamydia,Calaveras,2005,Male,,22346
Chlamydia,Calaveras,2005,Total,43,44773
Chlamydia,Calaveras,2006,Female,,22693
Chlamydia,Calaveras,2006,Male,,22623
Chlamydia,Calaveras,2006,Total,31,45316
Chlamydia,Calaveras,2007,Female,,22842
Chlamydia,Calaveras,2007,Male,,22796
Chlamydia,Calaveras,2007,Total,32,45638
Chlamydia,Calaveras,2008,Female,25,22864
Chlamydia,Calaveras,2008,Male,12,22838
Chlamydia,Calaveras,2008,Total,37,45702
Chlamydia,Calaveras,2009,Female,33,22797
Chlamydia,Calaveras,2009,Male,12,22765
Chlamydia,Calaveras,2009,Total,45,45562
Chlamydia,Calaveras,2010,Female,,22741
Chlamydia,Calaveras,2010,Male,,22801
Chlamydia,Calaveras,2010,Total,48,45542
Chlamydia,Calaveras,2011,Female,48,22672
Chlamydia,Calaveras,2011,Male,19,22727
Chlamydia,Calaveras,2011,Total,67,45399
Chlamydia,Calaveras,2012,Female,59,22628
Chlamydia,Calaveras,2012,Male,24,22668
Chlamydia,Calaveras,2012,Total,83,45296
Chlamydia,Calaveras,2013,Female,,22557
Chlamydia,Calaveras,2013,Male,,22560
Chlamydia,Calaveras,2013,Total,73,45117
Chlamydia,Calaveras,2014,Female,47,22530
Chlamydia,Calaveras,2014,Male,19,22484
Chlamydia,Calaveras,2014,Total,66,45014
Chlamydia,Calaveras,2015,Female,46,22492
Chlamydia,Calaveras,2015,Male,16,22415
Chlamydia,Calaveras,2015,Total,62,44907
Chlamydia,Calaveras,2016,Female,55,22436
Chlamydia,Calaveras,2016,Male,30,22327
Chlamydia,Calaveras,2016,Total,86,44763
Chlamydia,Calaveras,2017,Female,50,22403
Chlamydia,Calaveras,2017,Male,24,22253
Chlamydia,Calaveras,2017,Total,75,44656
Chlamydia,Calaveras,2018,Female,76,22378
Chlamydia,Calaveras,2018,Male,42,22259
Chlamydia,Calaveras,2018,Total,119,44637
Chlamydia,Colusa,2001,Female,,9370
Chlamydia,Colusa,2001,Male,,9698
Chlamydia,Colusa,2001,Total,31,19068
Chlamydia,Colusa,2002,Female,,9515
Chlamydia,Colusa,2002,Male,,9876
Chlamydia,Colusa,2002,Total,31,19391
Chlamydia,Colusa,2003,Female,,9661
Chlamydia,Colusa,2003,Male,,10024
Chlamydia,Colusa,2003,Total,16,19685
Chlamydia,Colusa,2004,Female,,9891
Chlamydia,Colusa,2004,Male,,10293
Chlamydia,Colusa,2004,Total,32,20184
Chlamydia,Colusa,2005,Female,,10072
Chlamydia,Colusa,2005,Male,,10493
Chlamydia,Colusa,2005,Total,32,20565
Chlamydia,Colusa,2006,Female,,10228
Chlamydia,Colusa,2006,Male,,10665
Chlamydia,Colusa,2006,Total,47,20893
Chlamydia,Colusa,2007,Female,,10337
Chlamydia,Colusa,2007,Male,,10782
Chlamydia,Colusa,2007,Total,25,21119
Chlamydia,Colusa,2008,Female,,10363
Chlamydia,Colusa,2008,Male,,10809
Chlamydia,Colusa,2008,Total,22,21172
Chlamydia,Colusa,2009,Female,,10373
Chlamydia,Colusa,2009,Male,,10897
Chlamydia,Colusa,2009,Total,22,21270
Chlamydia,Colusa,2010,Female,,10422
Chlamydia,Colusa,2010,Male,,11043
Chlamydia,Colusa,2010,Total,31,21465
Chlamydia,Colusa,2011,Female,,10515
Chlamydia,Colusa,2011,Male,,11110
Chlamydia,Colusa,2011,Total,24,21625
Chlamydia,Colusa,2012,Female,26,10618
Chlamydia,Colusa,2012,Male,11,11182
Chlamydia,Colusa,2012,Total,38,21800
Chlamydia,Colusa,2013,Female,,10714
Chlamydia,Colusa,2013,Male,,11287
Chlamydia,Colusa,2013,Total,23,22001
Chlamydia,Colusa,2014,Female,25,10816
Chlamydia,Colusa,2014,Male,12,11361
Chlamydia,Colusa,2014,Total,37,22177
Chlamydia,Colusa,2015,Female,40,10864
Chlamydia,Colusa,2015,Male,20,11435
Chlamydia,Colusa,2015,Total,60,22299
Chlamydia,Colusa,2016,Female,56,10965
Chlamydia,Colusa,2016,Male,14,11511
Chlamydia,Colusa,2016,Total,70,22476
Chlamydia,Colusa,2017,Female,29,11034
Chlamydia,Colusa,2017,Male,20,11598
Chlamydia,Colusa,2017,Total,49,22632
Chlamydia,Colusa,2018,Female,42,11079
Chlamydia,Colusa,2018,Male,14,11665
Chlamydia,Colusa,2018,Total,56,22744
Chlamydia,Contra Costa,2001,Female,1724,497442
Chlamydia,Contra Costa,2001,Male,558,473054
Chlamydia,Contra Costa,2001,Total,2298,970496
Chlamydia,Contra Costa,2002,Female,1821,501572
Chlamydia,Contra Costa,2002,Male,592,477223
Chlamydia,Contra Costa,2002,Total,2438,978795
Chlamydia,Contra Costa,2003,Female,1933,507028
Chlamydia,Contra Costa,2003,Male,624,482677
Chlamydia,Contra Costa,2003,Total,2560,989705
Chlamydia,Contra Costa,2004,Female,2063,511239
Chlamydia,Contra Costa,2004,Male,690,486962
Chlamydia,Contra Costa,2004,Total,2756,998201
Chlamydia,Contra Costa,2005,Female,2151,514168
Chlamydia,Contra Costa,2005,Male,709,490062
Chlamydia,Contra Costa,2005,Total,2864,1004230
Chlamydia,Contra Costa,2006,Female,2373,517107
Chlamydia,Contra Costa,2006,Male,731,492997
Chlamydia,Contra Costa,2006,Total,3118,1010104
Chlamydia,Contra Costa,2007,Female,2523,522750
Chlamydia,Contra Costa,2007,Male,866,498501
Chlamydia,Contra Costa,2007,Total,3443,1021251
Chlamydia,Contra Costa,2008,Female,2830,528831
Chlamydia,Contra Costa,2008,Male,921,504461
Chlamydia,Contra Costa,2008,Total,3785,1033292
Chlamydia,Contra Costa,2009,Female,2496,533877
Chlamydia,Contra Costa,2009,Male,844,509624
Chlamydia,Contra Costa,2009,Total,3390,1043501
Chlamydia,Contra Costa,2010,Female,2829,538720
Chlamydia,Contra Costa,2010,Male,1027,512934
Chlamydia,Contra Costa,2010,Total,3887,1051654
Chlamydia,Contra Costa,2011,Female,3294,544865
Chlamydia,Contra Costa,2011,Male,1109,519203
Chlamydia,Contra Costa,2011,Total,4408,1064068
Chlamydia,Contra Costa,2012,Female,2769,550850
Chlamydia,Contra Costa,2012,Male,1042,525235
Chlamydia,Contra Costa,2012,Total,3825,1076085
Chlamydia,Contra Costa,2013,Female,2870,558831
Chlamydia,Contra Costa,2013,Male,1176,532886
Chlamydia,Contra Costa,2013,Total,4054,1091717
Chlamydia,Contra Costa,2014,Female,2998,564753
Chlamydia,Contra Costa,2014,Male,1214,539274
Chlamydia,Contra Costa,2014,Total,4220,1104027
Chlamydia,Contra Costa,2015,Female,3201,571696
Chlamydia,Contra Costa,2015,Male,1511,546580
Chlamydia,Contra Costa,2015,Total,4713,1118276
Chlamydia,Contra Costa,2016,Female,3510,577692
Chlamydia,Contra Costa,2016,Male,1696,552382
Chlamydia,Contra Costa,2016,Total,5212,1130074
Chlamydia,Contra Costa,2017,Female,3792,581487
Chlamydia,Contra Costa,2017,Male,1915,556714
Chlamydia,Contra Costa,2017,Total,5722,1138201
Chlamydia,Contra Costa,2018,Female,3911,585159
Chlamydia,Contra Costa,2018,Male,2199,560717
Chlamydia,Contra Costa,2018,Total,6146,1145876
Chlamydia,Del Norte,2001,Female,28,12253
Chlamydia,Del Norte,2001,Male,0,15165
Chlamydia,Del Norte,2001,Total,28,27418
Chlamydia,Del Norte,2002,Female,,12338
Chlamydia,Del Norte,2002,Male,,15277
Chlamydia,Del Norte,2002,Total,30,27615
Chlamydia,Del Norte,2003,Female,,12453
Chlamydia,Del Norte,2003,Male,,15418
Chlamydia,Del Norte,2003,Total,25,27871
Chlamydia,Del Norte,2004,Female,,12587
Chlamydia,Del Norte,2004,Male,,15600
Chlamydia,Del Norte,2004,Total,31,28187
Chlamydia,Del Norte,2005,Female,,12649
Chlamydia,Del Norte,2005,Male,,15666
Chlamydia,Del Norte,2005,Total,27,28315
Chlamydia,Del Norte,2006,Female,,12635
Chlamydia,Del Norte,2006,Male,,15641
Chlamydia,Del Norte,2006,Total,20,28276
Chlamydia,Del Norte,2007,Female,,12697
Chlamydia,Del Norte,2007,Male,,15783
Chlamydia,Del Norte,2007,Total,30,28480
Chlamydia,Del Norte,2008,Female,,12739
Chlamydia,Del Norte,2008,Male,,15832
Chlamydia,Del Norte,2008,Total,42,28571
Chlamydia,Del Norte,2009,Female,,12720
Chlamydia,Del Norte,2009,Male,,15839
Chlamydia,Del Norte,2009,Total,46,28559
